CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,AccX,AccY,AccZ,GyX,GyY,GyZ
28749.83266,39287.14092,44589.52002,40837.79405,50194.51425,38690.94219,35595.81557,28824.1561,2.49580352,109.1892066,222.0172517,0.040602435,0.012295867,0.009021461
28590.66242,39150.03154,44453.83763,40694.77825,50048.76598,38444.9678,35506.7067,28668.05832,1.59326608,108.4042322,222.8101613,0.026686943,0.007235333,0.011883759
28486.09713,39083.93422,44392.09908,40633.30129,49983.58592,38298.66226,35436.80245,28588.4917,1.60791568,112.6260027,223.1749363,0.045545294,0.007676738,0.014442346
28386.33262,38991.43145,44303.99476,40541.43825,49900.23107,38116.12013,35335.09505,28570.44447,14.622132,83.40395728,237.4635458,0.28359986,0.330701302,0.312695977
27819.26682,38047.877,43401.26599,39861.99444,49442.09957,41404.54616,34865.44598,27846.61129,7.3180856,81.72364816,220.3782056,0.244481796,0.221007247,0.820581395
28159.58796,38199.97927,43604.00745,39869.68565,49483.1266,43527.34455,35406.79014,27046.68438,21.93130576,67.54515488,244.6982507,0.23825232,0.088213641,0.349871175
29707.76984,39830.01339,45163.44524,41382.76715,50676.56613,39049.11397,37022.09964,28536.90963,43.48355312,20.63615904,248.0561832,0.0938689,0.032094644,0.072780087
30122.69427,40269.73929,45632.15211,41898.10986,51160.48054,39615.55144,37519.62981,28951.93494,36.9523952,15.32616736,244.5213568,0.037297268,0.051525747,0.032633706
30136.47163,40205.54317,45563.25553,41848.61691,51103.14266,39458.86017,37445.05232,29016.77223,45.8312736,16.41145856,245.6403421,0.027964284,0.014204553,0.009963842
29969.87681,40004.28603,45359.69856,41654.54046,50919.74263,39415.52122,37220.03358,28888.74088,45.97020064,14.84419552,245.1566611,0.01599117,0.012978482,0.010156224
29864.10419,39928.29825,45269.36632,41564.82517,50810.43802,39059.86858,37141.13732,28721.68575,45.114664,14.91353696,244.5992438,0.021733343,0.012017547,0.012459929
29730.86348,39812.69116,45160.03748,41460.23859,50721.90516,39071.04822,37077.99264,28520.36388,47.8565808,12.16551616,244.6654112,0.024153747,0.010797336,0.031792887
29603.1556,39705.89727,45054.44366,41366.2955,50627.05095,39130.69471,37108.7218,28428.78085,47.1558416,12.16820192,244.7701558,0.028198658,0.019753367,0.026430596
29552.59988,39682.68062,45034.20549,41347.588,50599.85019,39071.69752,37131.50212,28376.36821,47.2138296,11.2057232,244.6500291,0.015206992,0.005714829,0.01376559
29458.36186,39610.64903,44966.66288,41280.60467,50538.92578,39067.85201,36991.68347,28320.54288,47.44358416,9.26245376,244.9710995,0.019237255,0.005055651,0.011856415
29267.38777,39386.85089,44746.21034,41061.70564,50317.81637,38914.70363,36753.75986,28152.14203,47.35129168,6.9243776,244.5898437,0.016400349,0.006629378,0.016666461
29150.20235,39301.43503,44664.33397,40986.87753,50240.04302,38730.07281,36575.71351,28043.06645,49.01890448,7.9144464,244.9494914,0.027376883,0.014133265,0.017264116
28952.82645,39115.93295,44467.84132,40795.07136,50051.83118,38583.79314,36396.45338,27883.38784,47.15327792,13.49948432,244.6917805,0.026070734,0.012818815,0.013748988
28753.92422,38944.75562,44294.99183,40622.81556,49868.49827,38325.38985,36076.30107,27706.52523,44.67383312,9.89861264,244.7882237,0.020945747,0.010664523,0.019904246
28585.10142,38761.87276,44107.48447,40438.3284,49687.15378,38129.97019,35903.99875,27542.71334,49.36317008,11.57782304,244.1925954,0.015486777,0.012462859,0.016223591
28422.53059,38623.6361,43968.52667,40306.45988,49559.00282,38134.42038,35770.02971,27387.64557,45.0334808,9.96368128,245.3757947,0.024531675,0.011882782,0.015846639
28259.35858,38465.92324,43808.51968,40142.67575,49384.53228,37842.96667,35577.23153,27259.11646,45.44525664,10.5525952,244.7025235,0.017817337,0.009226539,0.009717749
28097.81131,38294.03319,43635.21501,39971.88178,49211.84092,37696.53206,35386.25588,27116.43102,46.51223584,9.38282464,245.2008541,0.020247995,0.009893529,0.006943342
27954.17263,38189.65505,43535.34974,39875.47194,49111.07853,37597.99934,35200.85476,26960.21228,47.1057888,7.21114352,245.4245046,0.015839315,0.011097628,0.01243991
27875.84976,38124.21493,43469.73451,39810.30323,49045.49983,37547.88508,35169.63518,26886.78534,45.41473664,7.1093288,244.848287,0.019807078,0.015702108,0.018761182
27787.25479,38028.49741,43374.99383,39714.25493,48941.59565,37307.55121,35082.99657,26808.37599,48.32976288,6.96478608,244.8155696,0.01479879,0.008136698,0.015482871
27653.72112,37885.96,43234.73572,39577.90772,48813.49983,37286.6114,34943.59282,26684.01919,47.41636032,8.32939632,244.787247,0.014382776,0.007731426,0.010465305
27560.56285,37818.60731,43167.17566,39514.55266,48743.91338,37220.75451,34864.44283,26587.6703,47.96596448,6.61014368,244.6043712,0.017890091,0.007383282,0.010203587
27495.59601,37751.92182,43096.83494,39448.34352,48682.32222,37196.58418,34812.13967,26519.27599,48.32585632,7.8704976,244.3531306,0.014516076,0.007017072,0.010255345
27422.00288,37688.85823,43036.30284,39387.33226,48614.42236,37134.15594,34719.9954,26457.9875,48.26689168,6.1479488,245.2390651,0.022499454,0.008736794,0.006815901
27289.92091,37539.25427,42881.41734,39232.12691,48467.06386,37051.8819,34508.26456,26348.81565,46.96869296,5.71627392,244.901636,0.017271928,0.00917234,0.024105895
27117.77414,37386.95903,42731.86514,39078.75131,48302.85764,36817.35571,34314.86846,26224.85274,47.47361584,4.90749392,245.0033286,0.013354458,0.006090316,0.008312967
26906.61322,37162.62631,42505.22466,38858.43083,48088.51284,36603.70683,34072.01216,26049.68638,47.6850584,4.46214608,245.0445917,0.014220667,0.005023913,0.014061976
26751.5804,37032.32486,42378.05731,38730.83394,47955.07511,36417.36629,33901.88677,25892.48517,48.07241824,3.90387424,245.0807274,0.012949674,0.010119115,0.015663046
26601.33793,36863.3441,42204.90393,38564.56295,47791.84839,36308.18887,33744.22788,25726.23103,47.1534,5.6559664,244.6427043,0.012767057,0.004546863,0.013837855
26452.52815,36720.39284,42065.92528,38428.88191,47647.02162,36146.42353,33586.59909,25566.25082,47.0148392,4.19137264,245.1280944,0.015556113,0.006941388,0.014589318
26322.71157,36582.38839,41923.15487,38290.38158,47512.98696,36067.2644,33451.61409,25428.79111,46.18860176,5.06277968,244.8585418,0.011727021,0.00536815,0.008095194
26260.03014,36571.2489,41918.63319,38287.13298,47492.49744,35937.71157,33432.31266,25363.66924,45.95481856,4.56066464,245.3015701,0.02263959,0.00749168,0.019686961
26277.17244,36590.38787,41941.57812,38315.22158,47512.71159,35831.79736,33556.38095,25372.4644,47.5904464,6.32594144,244.7334098,0.023820252,0.01060593,0.03721719
26238.30603,36536.37173,41884.56158,38270.21722,47471.61763,35885.37446,33580.30782,25345.12438,47.76099216,5.34417408,245.0665661,0.023930115,0.016314411,0.024313414
26171.45115,36470.43938,41816.39006,38204.28716,47402.77067,35859.35611,33524.51367,25273.30496,47.66210736,7.02033248,244.5946048,0.024986752,0.010181615,0.016018514
26150.82319,36479.75327,41824.0126,38213.51034,47401.02595,35759.2133,33498.25399,25261.75385,47.70617824,6.93927136,244.8499962,0.015024864,0.009242164,0.022670352
26086.13653,36389.53158,41730.11588,38123.73468,47319.04029,35792.08532,33425.79843,25199.28985,48.76387936,6.14160064,244.7821197,0.015770956,0.009390601,0.01213034
25981.36558,36282.10079,41620.64452,38017.18409,47203.93172,35718.39675,33350.84241,25101.28615,47.7308384,5.63264912,244.6810374,0.018591261,0.007078595,0.013349087
25860.2046,36137.86538,41474.0776,37875.4298,47063.62746,35626.24432,33247.56791,24991.91698,47.60411936,6.76896976,245.0162691,0.015528769,0.005911606,0.013437954
25796.20804,36118.79514,41456.89526,37857.8908,47033.48295,35434.61523,33188.47993,24933.33054,48.67903376,7.27523552,244.7136328,0.015549277,0.01153122,0.010805148
25721.33939,36020.28562,41357.70471,37763.76796,46949.14103,35475.44998,33108.28001,24866.59695,48.0928056,5.75387456,244.6535694,0.014666466,0.011807587,0.013053189
25635.90046,35941.13958,41276.72284,37683.35985,46862.36253,35431.53601,32960.72922,24798.55557,47.26424864,5.59724592,244.8897942,0.020081003,0.00631639,0.019716746
25576.23548,35852.6394,41186.91086,37597.19407,46773.63903,35330.43154,32937.11681,24750.03034,47.00031168,5.90049264,245.3414902,0.018745069,0.012724577,0.015831991
25564.89871,35880.15853,41221.20672,37627.03151,46787.14351,35205.78791,32979.00421,24739.90389,46.91766352,6.78996752,244.4042821,0.031990152,0.021611273,0.026797783
25527.74467,35788.0524,41124.40208,37537.61081,46709.51538,35260.8861,32986.26419,24699.28435,48.3723688,6.74455376,245.467843,0.027457938,0.013821254,0.025497982
25438.05633,35717.66705,41057.55787,37470.69313,46641.27703,35271.47274,32994.47992,24605.51011,47.29025168,3.98176128,244.8670874,0.025288998,0.016806109,0.021312445
25420.69884,35671.07288,41015.50487,37429.7671,46597.24212,35240.43259,33016.30086,24582.55304,47.07514672,6.22339424,244.4525037,0.025454036,0.016441852,0.019180615
25378.60299,35619.9153,40968.94611,37384.64655,46542.45573,35133.57984,32954.89469,24548.3235,47.44688032,4.49584016,245.8028306,0.04517713,0.021714788,0.03868203
25437.53972,35697.47382,41051.05641,37473.88061,46618.72909,35092.32551,33094.12769,24590.13536,46.05443584,9.96551248,244.2612043,0.021604925,0.014291956,0.030495527
25408.2602,35639.57229,40989.70713,37410.57548,46551.77012,34990.22876,33067.16964,24576.12656,49.32129664,10.18134992,244.4894939,0.018096145,0.01359811,0.01577535
25305.71032,35538.76257,40892.16397,37320.3135,46473.75881,35179.00885,32943.48422,24473.9489,45.87693152,7.45994256,244.8188658,0.014477014,0.015594198,0.011254854
25299.74071,35543.45604,40900.70201,37326.43237,46468.94991,35115.74819,32936.73519,24473.25714,47.6557592,6.9884696,244.9289819,0.023180116,0.009077125,0.01089548
25253.29389,35484.36381,40843.06437,37266.47168,46402.68371,35051.35479,32894.114,24444.86462,46.79045616,8.0066168,244.8830798,0.021911565,0.008106425,0.011341768
25251.54935,35496.84918,40859.2978,37283.61183,46416.30465,35015.83129,32904.26542,24445.03498,47.62230928,5.04825216,245.1175955,0.02080024,0.00403124,0.012951627
25219.40402,35441.32311,40803.96277,37230.86675,46362.46961,35040.72631,32858.01145,24420.32478,46.88250448,6.94952608,244.6969078,0.03608731,0.006851545,0.007538555
25196.05118,35415.42254,40778.54764,37206.54134,46344.27786,34989.43439,32776.17138,24397.08424,48.5530472,4.44114832,244.8424272,0.019946238,0.011791962,0.023058046
25197.98239,35419.99984,40787.45616,37219.14801,46355.5397,35046.22338,32812.38278,24387.4284,48.0854808,6.30213584,244.9891674,0.017413041,0.009622046,0.007383282
25228.73152,35433.49459,40801.4538,37234.34897,46363.93724,35048.57283,32848.30659,24415.10079,44.30112288,8.00527392,245.6015206,0.027134208,0.024930112,0.017585404
25215.12251,35396.08862,40763.28717,37196.69825,46316.60245,34867.69395,33344.49055,24400.26996,53.73497696,8.84030112,243.1506426,0.049233761,0.011495576,0.018444777
25287.33988,35469.91485,40842.19055,37282.60337,46401.92975,34973.63706,33950.37972,24456.9072,51.1533512,4.5371032,245.330381,0.065377762,0.029471604,0.033224036
25287.82655,35432.45109,40808.43621,37254.97373,46381.0268,35166.57373,33897.68315,24419.82474,51.62042928,12.33337616,242.551596,0.071815246,0.052574084,0.028210377
25305.18834,35446.72265,40818.01191,37263.21923,46377.99859,35047.24297,33907.02931,24409.74611,49.34131776,5.04642096,244.2818358,0.027477957,0.013572719,0.025390072
25362.92565,35502.86751,40872.44448,37319.68712,46420.69894,35157.20411,34042.12077,24446.5124,50.23396672,7.44968784,244.7828522,0.049702509,0.032933021,0.018704542
25367.56723,35482.55182,40845.42583,37297.97892,46404.97145,35278.42495,33989.27834,24460.27321,56.2007488,3.302264,242.8249331,0.024387145,0.008935524,0.018422316
25365.98739,35464.76146,40823.49738,37275.59124,46368.42356,35226.72355,34011.97312,24495.72338,53.18561696,2.98265856,246.2575786,0.021562933,0.026442315,0.020595162
25313.56263,35389.35824,40742.97825,37199.56844,46293.60418,35206.85034,33855.1661,24450.0334,50.95021008,1.53405728,242.3235506,0.018985791,0.024620054,0.010732394
25209.80113,35282.37639,40643.43746,37096.99337,46177.49821,35064.16247,33604.8427,24355.76014,52.62124112,2.95360352,244.3696114,0.020317819,0.008521463,0.003407218
25137.51597,35208.77236,40566.82587,37026.42774,46107.29497,35011.17537,33463.32226,24295.52526,55.061132,3.75078592,243.587811,0.011145968,0.008353006,0.004638172
25032.38146,35108.6388,40467.54494,36927.25991,46004.49567,34876.2863,33267.10089,24199.16899,53.76928144,1.72645536,243.8219605,0.012231902,0.003670401,0.004835437
24939.50716,35016.08466,40372.49945,36839.07791,45922.23588,34844.81626,33113.60772,24103.72898,54.05812272,1.98953776,243.8677405,0.008600076,0.003956045,0.005241198
24889.96324,34987.7908,40345.38702,36811.84985,45880.33877,34681.28069,33167.07148,24042.38568,53.8610856,6.25281552,243.5408102,0.041849014,0.005408189,0.023080019
24831.55227,34886.73496,40240.80979,36718.4861,45796.02743,34750.03231,33276.92318,23970.09674,54.5837992,3.757012,243.6981714,0.037308498,0.006371077,0.007284161
24827.75764,34930.131,40286.92417,36766.00829,45826.82342,34661.45902,33185.03548,23977.25891,53.86035312,2.40998128,243.874699,0.022631778,0.004471668,0.005200182
24857.82421,34952.85129,40304.66996,36789.83422,45855.95174,34727.88808,33147.52789,24007.71781,54.97836176,2.61043664,243.3811296,0.009019996,0.015425253,0.007490215
24820.39848,34911.38358,40258.33467,36745.71865,45805.21165,34656.80232,32946.17758,23984.64158,52.62343856,2.29913264,244.2620589,0.013452602,0.00382665,0.003242179
24740.66526,34788.49983,40132.86236,36623.82684,45690.26442,34615.57458,32765.42365,23910.78928,53.12286784,2.95470224,244.0885832,0.008031718,0.003132804,0.004590809
24589.12943,34608.54788,39948.70157,36439.8521,45502.28255,34424.15525,32564.73559,23777.09577,52.90751872,2.9256472,243.9538069,0.008319803,0.001761714,0.003043938
24474.03586,34497.81834,39837.50238,36330.07987,45396.0714,34352.66924,32426.0481,23665.53313,52.854536,2.71432672,244.1507219,0.006237777,0.003916006,0.003144523
24458.82063,34527.60184,39873.61547,36366.32646,45422.35432,34278.3322,32405.96933,23643.34618,53.22028768,3.39846304,243.5928163,0.013952601,0.004398426,0.001769527
24468.47087,34519.92831,39865.58989,36358.3687,45422.32935,34346.15897,32401.56042,23640.9985,53.43185232,3.619672,243.9408664,0.010129857,0.001421383,0.003263175
24404.81977,34412.66946,39753.48603,36250.93522,45308.22532,34236.7347,32312.69557,23592.88278,53.7524344,3.92316288,243.7697102,0.009387671,0.002102045,0.004839343
24286.82839,34256.18862,39588.33887,36095.42023,45156.50239,34172.74547,32188.49494,23489.10273,54.00306464,4.47337744,243.7722739,0.009878881,0.002511224,0.002916008
24212.56292,34200.95515,39531.38046,36042.32436,45095.2605,34056.07544,32100.94413,23421.93216,53.94690784,4.71875824,243.873112,0.01065134,0.002712395,0.001767574
24146.45903,34110.42502,39435.41495,35953.68259,45009.54374,34032.56176,32026.72832,23364.0141,53.73863936,5.16789056,243.6790048,0.01081589,0.002820794,0.003904287
24120.18576,34107.71682,39431.94244,35953.83137,45003.21143,33952.81601,31985.65429,23336.70324,53.8287344,5.65914048,243.795225,0.00739793,0.002021967,0.004917956
24116.92961,34099.67808,39425.55243,35950.74967,44998.84417,33979.11074,31975.42108,23325.6696,53.81616016,5.66133792,243.8342906,0.01037302,0.002022456,0.003598624
24112.95389,34106.73175,39433.73018,35962.64618,45001.98887,33945.65685,31958.31033,23323.2435,53.8195784,5.9196592,243.9016787,0.01074509,0.002752923,0.003949209
24125.93712,34108.15396,39434.69117,35968.12478,45003.76326,33989.17385,31960.37049,23334.23888,53.69847504,6.36781488,243.6450666,0.007415997,0.002673821,0.003336906
24093.14635,34046.84285,39369.97835,35908.481,44941.35164,33933.27581,31918.76143,23330.97426,53.4118312,6.83660208,243.934152,0.008575173,0.002030268,0.004253895
24071.8964,34027.41081,39352.30332,35894.24614,44922.13612,33933.80127,31887.41477,23312.94699,53.53989312,6.42482624,243.8261112,0.008104471,0.002678216,0.004899402
24078.34455,34040.35936,39368.1631,35914.6539,44938.25423,33917.53944,31890.38623,23323.26825,53.22468256,7.01813504,243.8734782,0.007208966,0.002732903,0.004208974
24034.82778,33953.41334,39283.01649,35831.18725,44851.76134,33890.84339,31838.86677,23293.27357,53.2653352,6.82414992,243.8820238,0.009035621,0.002585931,0.004196278
23976.52523,33892.73463,39228.14398,35776.16657,44795.80103,33819.0835,31765.78271,23240.78181,53.26924176,7.1825768,243.8251346,0.009403785,0.002218744,0.004124013
23916.3845,33815.026,39156.15565,35703.76584,44717.72543,33771.9945,31699.61554,23189.38621,53.12445488,7.05536944,243.8875174,0.006606917,0.002921379,0.003196769
23889.60197,33793.57284,39137.92438,35683.21745,44700.73713,33736.01939,31677.86437,23166.92384,53.35591856,7.78955856,243.7957133,0.008043436,0.001890132,0.005929184
23824.30414,33712.51952,39062.77648,35604.02194,44615.55998,33674.54897,31608.775,23109.54662,53.15350992,7.44126432,243.9804203,0.007897441,0.000895017,0.004971667
23794.66059,33697.95287,39049.50679,35590.94113,44604.03748,33646.3388,31575.28527,23072.55738,53.41158704,7.51451232,243.6967064,0.00650389,0.001498531,0.004598621
23804.20476,33703.87908,39059.49577,35597.65481,44605.14213,33645.58926,31580.29059,23085.42658,53.416104,7.71899632,243.8775069,0.007907695,0.001198727,0.005871567
19702.9996,29224.51463,34437.77815,30951.50709,40057.89914,29667.91745,27799.18224,20839.19187,1.199436,112.2503626,221.1553669,0.010746555,0.002290033,0.006823713
19677.26226,29222.15949,34431.72969,30947.61932,40052.95901,29654.21083,27764.62237,20802.48381,0.8832488,112.5121021,220.7808254,0.005264147,0.002568353,0.004409657
19698.10144,29230.35743,34432.52275,30955.41839,40065.83942,29669.79991,27777.82413,20807.33957,1.08394832,112.3664606,221.0107021,0.009296851,0.002970207,0.005809067
19683.62817,29218.56508,34421.02861,30939.18556,40048.66541,29649.43299,27758.66252,20789.97472,0.78729392,112.049541,220.9731014,0.00748045,0.001958491,0.003732901
19694.9807,29223.23521,34419.98681,30941.61004,40059.62176,29667.44349,27787.82766,20806.34628,1.0572128,111.9446742,221.1880843,0.008873024,0.001823238,0.005100573
19662.01028,29176.65055,34370.51874,30889.61711,40002.96169,29606.20245,27740.77705,20768.57867,0.85748992,112.1927408,220.9414827,0.004665027,0.002855461,0.006083969
19690.57531,29229.35123,34419.79503,30941.65889,40061.27863,29654.32085,27764.73149,20778.27534,1.01070032,112.3830635,220.9043704,0.007330548,0.002849602,0.004888171
19734.07914,29282.88109,34472.0819,30996.33418,40106.67344,29664.81159,27810.12134,20828.67045,1.08346,112.3757387,220.9514933,0.006384261,0.001995112,0.005403795
19728.16836,29240.16563,34422.11784,30951.36469,40071.55626,29695.07035,27793.15892,20826.82506,1.03548256,112.5678926,220.8316107,0.006885725,0.001083493,0.004923327
19693.98101,29202.2883,34382.89877,30908.99833,40022.20758,29620.54194,27741.91153,20797.91489,0.63066528,112.4333605,220.7869294,0.008317362,0.001987788,0.005423326
19703.69212,29206.68624,34383.60341,30915.13386,40033.23839,29666.57756,27747.70331,20801.47874,0.857612,112.1667378,221.0442741,0.008844216,0.001868159,0.004440907
19691.85212,29190.07864,34366.28735,30895.8909,40006.17411,29613.67598,27727.48265,20795.20876,0.65471504,111.9831294,221.077724,0.007322735,0.002086909,0.005124499
19670.22154,29153.39118,34329.98278,30863.64755,39980.17889,29635.589,27699.57036,20764.25809,0.74432176,111.9845944,221.1193533,0.007069318,0.001812984,0.005140612
19659.39871,29155.37528,34336.08868,30865.37907,39972.7525,29581.55636,27691.8891,20758.19824,0.7147784,111.8620261,220.9223162,0.005995102,0.002896965,0.004737293
19629.94361,29095.46091,34275.97905,30809.93037,39924.31298,29593.83181,27653.33217,20719.87826,0.9052232,111.878629,221.1447459,0.007808085,0.001520016,0.004212392
19630.80101,29101.66386,34288.68326,30816.339,39921.64814,29549.13713,27651.99939,20714.23769,0.9333016,112.2705058,220.9611376,0.007693828,0.002311029,0.004816882
19618.21704,29074.578,34267.21535,30794.73828,39905.19759,29580.03992,27639.65769,20686.97977,0.92487808,111.7943938,221.1984611,0.006202621,0.001966304,0.004660633
19619.07102,29085.03374,34285.48821,30806.99672,39910.15637,29532.56271,27644.15611,20694.9304,0.89386976,112.0449019,221.0736954,0.008419412,0.002169428,0.004856921
19610.48152,29042.78423,34252.65714,30772.67112,39880.68028,29569.88337,27629.65045,20667.59126,1.00374176,112.0303744,221.085293,0.00665428,0.001456051,0.004118154
19609.71222,29050.62869,34269.55658,30782.40366,39886.12215,29522.10535,27617.17011,20659.47641,0.82379584,111.7683907,221.1255794,0.006966779,0.002937492,0.00497362
19599.51639,29003.42075,34229.46545,30739.63353,39848.70807,29550.51394,27603.44508,20637.22278,1.0382904,111.8738678,221.3368998,0.007131818,0.002140131,0.005185045
19580.53968,28985.04879,34223.33911,30728.36105,39831.00188,29498.49118,27585.79874,20620.85378,0.93403408,111.887785,221.1344912,0.006446273,0.002635247,0.004623523
19528.16575,28892.90254,34137.5098,30639.58206,39746.78811,29475.77873,27528.97051,20561.74897,0.65544752,111.8007419,221.2083496,0.007995585,0.002287592,0.005227037
19521.33887,28908.94408,34155.24004,30657.63183,39758.79284,29424.48851,27515.67188,20540.87234,1.05196336,111.8857096,221.2535192,0.006991681,0.002236811,0.004579578
19543.69571,28917.29215,34163.05378,30668.96515,39771.63389,29472.07106,27534.85349,20551.3794,0.75176864,111.8400517,221.1932117,0.007445293,0.001581539,0.004584949
19549.14241,28932.65087,34177.33162,30685.80263,39783.42043,29445.26807,27546.83362,20555.40712,1.16415488,111.3551499,221.4527538,0.009435523,0.002794426,0.004627918
19598.14455,28992.52026,34238.51197,30744.9723,39844.06685,29509.89591,27590.5351,20586.45188,1.10445776,111.5984554,221.2408229,0.009391578,0.002439447,0.005211412
19628.00534,29012.14302,34255.14683,30759.46619,39857.51994,29510.06258,27621.28836,20621.64345,1.06124144,110.555648,221.8348642,0.00652928,0.002158198,0.004146962
19636.5747,29034.61535,34276.63588,30780.05241,39877.47359,29537.90922,27622.1007,20621.94061,1.07112992,111.5387582,221.2209238,0.007452618,0.002774895,0.005124987
19654.05203,29034.32427,34269.99533,30773.61422,39871.18403,29528.64095,27634.22278,20630.12916,1.44811296,111.2884942,221.6272061,0.010617649,0.003022941,0.006409163
19658.26585,29037.69212,34274.90655,30773.47823,39867.3285,29533.47478,27626.81727,20612.70772,1.06588048,111.5010355,221.1780738,0.011315401,0.004900378,0.00903318
19641.55621,29013.69716,34245.29317,30743.60903,39838.79923,29509.87638,27608.6823,20594.39882,1.13009456,110.2804797,222.0821982,0.008182596,0.00195312,0.0031455
19622.61709,28986.70877,34213.96539,30710.67354,39800.31844,29488.59726,27575.92926,20563.41703,0.97248928,111.4065456,221.5441917,0.007052228,0.004200673,0.008944313
19618.94102,28988.09436,34210.35467,30705.3008,39799.95227,29488.31466,27563.61558,20546.27942,1.09920832,111.4746662,221.4335872,0.007558086,0.00156982,0.005006823
19620.40124,28993.85633,34212.01676,30702.80986,39794.16128,29478.54749,27570.97864,20547.03095,0.9510032,111.4105742,221.2914861,0.006739241,0.002230463,0.004475574
19603.30828,28982.75465,34199.23498,30689.98228,39786.61797,29478.47668,27557.4448,20525.17581,0.97810496,110.6903022,221.8323005,0.009471655,0.00207812,0.004281239
19630.56839,29022.91166,34238.10114,30720.78418,39813.81341,29480.72012,27571.81472,20537.70617,0.96308912,111.187412,221.6038888,0.012614226,0.003479972,0.007236798
19639.29785,29005.3011,34213.07084,30697.30856,39797.96941,29521.88996,27577.11099,20537.30314,1.08077424,110.2447102,222.1022194,0.00686424,0.001333493,0.004051259
19632.292,28997.01519,34202.96844,30679.26532,39771.41099,29488.17421,27543.79705,20513.13083,1.14681952,111.7082053,221.0505002,0.005459459,0.001696773,0.004092763
19641.46493,28986.31792,34185.93373,30661.1335,39763.38331,29572.19221,27538.19724,20503.24564,1.06600256,111.5807538,221.4980454,0.008376443,0.001227048,0.002738274
19656.77731,29000.60049,34198.04778,30667.00937,39761.72008,29584.81244,27538.77055,20495.81685,0.8808072,112.2270453,220.9641896,0.007510723,0.001551266,0.003890615
19630.15976,29021.57125,34222.56948,30687.45606,39782.72549,29510.69634,27543.54391,20519.61822,1.98953776,114.8647058,219.8198117,0.020925728,0.009259254,0.010508762
19638.62547,29036.24802,34235.84605,30694.73864,39784.36495,29422.86374,27569.03214,20529.2762,0.70586656,112.4266461,220.810735,0.010339329,0.003419425,0.005069323
19593.08584,28945.95239,34140.50596,30600.48878,39701.92469,29431.89918,27523.68714,20467.74965,1.01350816,112.7709117,220.7870515,0.018874463,0.004431141,0.009323218
19577.27435,28946.72021,34144.40672,30595.85556,39692.66945,29384.1571,27505.62445,20460.04919,0.82721408,111.2076773,221.4733853,0.007862773,0.002063471,0.004252431
19545.11274,28878.32472,34070.39973,30520.84355,39629.72704,29392.30977,27456.54849,20415.29947,0.5994128,112.0051038,220.9391632,0.018066848,0.001746089,0.005211412
19536.74567,28883.18548,34076.69403,30516.44482,39623.15207,29336.81737,27450.3618,20405.77498,0.29225952,110.5521077,221.608772,0.013287564,0.002435541,0.001688961
19546.94852,28886.95082,34075.77317,30516.92404,39630.78066,29401.63477,27459.5239,20411.54039,0.5383728,110.1016325,222.1500747,0.00602391,0.004658191,0.00193603
19566.61376,28919.6272,34107.79438,30541.66007,39647.48493,29362.59955,27462.69404,20417.77198,0.92084944,110.4754414,221.9225176,0.006366195,0.003999501,0.004517567
19591.67598,28919.16703,34105.71087,30542.61619,39654.53612,29418.37793,27475.60044,20430.22681,0.9931208,110.564804,221.8675816,0.007266583,0.002004389,0.004904284
19573.70585,28891.25077,34075.87474,30507.61248,39616.30865,29351.26783,27440.04033,20400.93088,1.05818944,110.471657,221.836085,0.007035138,0.001500484,0.004251454
19556.71491,28855.71691,34039.24273,30470.63748,39588.74936,29379.06372,27430.15673,20376.23553,1.09896416,110.3598317,221.8854053,0.008476541,0.002205561,0.005179186
19570.89924,28892.04687,34078.72417,30503.31283,39615.09199,29340.79865,27437.16635,20386.33499,1.08065216,110.3976765,221.811791,0.007686992,0.003073723,0.004773425
19596.35096,28903.90088,34091.09593,30519.28048,39634.73453,29398.86524,27458.97826,20402.34735,1.141448,110.2653418,221.8686803,0.008065897,0.002828606,0.005499986
19603.52802,28909.78375,34094.26736,30519.90547,39630.54537,29363.68933,27469.42275,20407.85387,1.20688288,110.006288,222.1270016,0.007475079,0.002615228,0.005107409
19576.64471,28854.23599,34036.66912,30462.13352,39577.01286,29374.405,27431.93638,20367.21749,1.1792928,110.1752467,221.9905162,0.007793437,0.002341791,0.005312486
19594.43207,28882.89834,34065.33316,30486.15348,39599.42467,29352.25419,27436.86849,20369.5283,1.24204192,109.720865,222.0758501,0.005877426,0.002642571,0.004159657
19573.92593,28832.57435,34014.54194,30434.87029,39554.24841,29358.28292,27408.48,20335.66656,1.1890592,109.9916384,222.060468,0.007126447,0.001715816,0.00468407
19548.82059,28815.16612,33997.48845,30414.1527,39534.13475,29306.95057,27381.77573,20304.70498,1.10384736,110.2198059,221.991859,0.005317369,0.001551266,0.00391747
19567.67535,28820.89054,34003.69911,30418.04765,39540.9434,29340.28246,27394.09826,20313.07531,1.07943136,110.2388504,221.9513285,0.006700178,0.002557122,0.004939929
19561.75593,28821.74277,34000.95915,30414.59088,39537.61884,29312.84615,27387.04435,20301.72048,1.2195792,110.2639989,221.9562117,0.005996078,0.001651851,0.004821765
19583.08721,28842.58563,34022.33946,30433.53302,39555.90321,29343.41049,27404.88573,20310.22085,1.15072608,110.6717461,221.7455016,0.00823826,0.002346185,0.004645008
